name,idFrame,name,description,name
@Transition,979,Satisfazer_especificações,"Um #Agente ou #Entidade tornam-se suficientes para satisfazer um padrão. Alternativamente, uma ação ou ocorrência podem ser considerados um #Evento que preenche um padrão.  Nesse frame, o #Agente, a #",@Transition
@Action,1365,Sediar_evento,Uma #Sede prepara e executa um #Evento.,@Eventive
@Transition,747,Seguir_em_frente,Um #Auto_movedor inicia o movimento de um local #Fonte relativamente não perfilado. O foco está no movimento e não no local que está sendo retirado. O #Auto_movedor aqui também inclui veículos que são,@Transition
@Pragmatic,1609,Self-positioning,Self-positioning,@Pragmatic
@Entity,1111,Semelhança,"Este frame contém palavras que descrevem um conjunto de indivíduos que possuem alguma #Semelhança, geralmente um atributo comum.",@Entity
@Attribute,328,Sem_comparação,"Em comparação a seus #Concorrentes, um #Padrão está no limite superior de uma escala em relação a algumas #Variáveis. Os #Concorrentes frequentemente não são realizados sintaticamente.",@Relational
@Experiential,65,Sensação,Este frame contém substantivos que se referem a sensações em diferentes modalidades. O EF #Origem é usado para o fenômeno que origina a sensação em questão. O EF #Percept é usado para a qualidade cara,@Experiential
@Causative,271,Sentenciar,"Durante uma audiência em um tribunal, uma #Sentença, geralmente uma punição, é imposta ao #Condenado pelo #Tribunal, geralmente representado por um juiz.",@Eventive
@Experiential,365,Sentir,"Nesse frame, um #Experienciador experimenta uma #Emoção ou está em um #Estado_emocional. Também pode haver uma #Avaliação do estado interno de experiência.",@Experiential
@Causative,10,Separar,"Essas palavras se referem a separar um #Todo em #Partes, ou separar uma parte da outra. A separação é feita por um #Agente ou #Causa e pode ser feita com base em algum #Critério.",@Causative
@Relational,948,Sequência,"As palavras neste frame descrevem entidades que ocorrem em alguma sequência ordenada temporalmente. As entidades, portanto, têm algum tipo de relação entre elas que poderia ser descrita pelo frame Tem",@Relational
@Causative,111,Sequestrar,As palavras neste frame descrevem situações em que um #Sequestrador leva e retém a #Vítima contra sua vontade através do uso da força.,@Eventive
@Causative,112,Sequestro_de_veículo,"As palavras nesse frame descrevem situações nas quais um #Perpetrador toma à força o controle do  #Veículo de uma #Vítima, para obter algum ganho. ",@Situation
@Entity,1253,Serviços_em_alimentação,Apresenta #Estabelecimentos e serviços de alimentação oferecidos a um #Cliente.,@Entity
@Entity,724,Serviços_públicos,Esse Frame diz respeito às organizações permanentes (as #Instituições) que se destinam a ajudar os membros do #Grupo_alvo em um determinado #Domínio com uma #Ação_de_serviço. A maioria ou todos os mem,@Entity
@Entity,1423,Serviço_em_alimentação,Os diversos tipos de serviços oferecidos ao #Comensal durante sua estadia em um #Estabelecimento. Os serviços podem ser de um #Tipo específico e serem realizados em um #Lugar específico.,@Entity
@Entity,1541,Serviço_interação_cliente_fornecedor,Este frame descreve a interação entre #Cliente e #Fornecedor.,@Situation
@Entity,1255,Serviço_turístico,"Esta cena se refere aos serviços turísticos - tipicamente, acomodações, refeições ou entretenimento -  que são oferecidos para o turista por um #Estabelecimento especializado.",@Entity
@Action,1210,Serviço_turístico_comprar,O #Turista faz as compras necessárias para a realização das atividades turísticas.,@Eventive
@Action,1213,Serviço_turístico_pagar,Esta cena descreve como o turista realiza o pagamento à operadora.,@Eventive
@Action,1215,Serviço_turístico_receber,Esta cena descreve a forma como o pagamento realizado pelo turista chegará à operadora.,@Eventive
@Action,1263,Serviço_turístico_reservar,O #Turista realiza as reservas necessárias para o planejamento das atividades turísticas.,@Entity
@Action,1212,Serviço_turístico_transação,Esta cena organiza o conhecimento acerca da aquisição e oferta de serviços turísticos.,@Entity
@Action,1211,Serviço_turístico_vender,A operadora vende os serviços turísticos ao turista.,@Relational
@Action,1039,Servir_em_capacidade,Um #Agente ocupa uma #Função em alguma Instituição. Essa função é (geralmente) temporária e pode ser ocupada por outras entidades em diferentes períodos de tempo. É comum que seja mencionada uma #Dura,@Entity
@Action,782,Ser_afetado,Um #Entidade é afetada por um #Evento.,@Transition
@Attribute,649,Ser_apto,"Uma #Entidade tem as condições necessárias para participar de uma #Atividade que é julgada como sendo difícil de se participar, devido a propriedades inerentes da #Entidade ou por #Circunstâncias temp",@Stative
@Stative,1387,Ser_ativado,Um #Sistema interage com o ambiente (que pode incluir um agente volitivo) e entra em operação de acordo com o propósito a que se destina.,@Eventive
@Stative,685,Ser_ativo,"Um #Agente é descrito como exercendo uma #Atividade, fazendo algum esforço. O #Agente pode ser ativo em um #Papel particular. Como alternativa, a #Atividade em si pode ser descrita como tendo um #Agen",@Causative
@Stative,257,Ser_empregado,"Um #Empregado tem uma #Posição realizando um trabalho em um #Campo em particular, ou realizando uma #Tarefa particular, pela qual um #Empregador dá uma #Remuneração ao #Empregado.",@Entity
@Stative,755,Ser_equivalente_de_tradução,Um #Símbolo_de_destino em um sistema de #Representação_de_destino é apresentado como equivalente a um #Símbolo_de_origem em um sistema de #Representação_de_origem na capacidade de expressar um determi,@Relational
@Stative,817,Ser_incluso,"Uma #Parte é descrita como sendo um subconjunto ou uma sub-parte constituinte de um #Todo. Isto em contraste com o frame de Inclusão, no qual a mesma relação é observada do ponto de vista do #Inteiro.",@Inchoative
@Stative,483,Ser_localizado,"Um #Tema está em uma posição estável com respeito à #Localização. """,@Entity
@Stative,558,Ser_necessário,"Uma situação #Dependente tem o #Requerimento de um pré-requisito para ocorrer ou para ser obtida. """,@Stative
@Stative,205,Ser_nomeado,Diz respeito a entidades que convencionalmente são referidas por um nome específico.,@Inchoative
@Stative,361,Ser_obrigado,"Sob alguma #Condição, geralmente implícita, uma #Parte_responsável deve realizar alguma  #Obrigação.  Se a #Obrigação não se cumpre, pode haver #Consequências indesejáveis, que podem ou não ser ditas.",@Inchoative
@Stative,564,Ser_obrigatório,"Sob alguma #Condição, geralmente implícita, uma #Obrigação precisa ser cumprida por uma #Parte_responsável. Caso a #Obrigação não seja realizada, pode haver alguma #Consequência indesejável para a #Pa",@Relational
@Stative,586,Ser_operacional,"Um #Objeto,  com uma função entendida está ou não pronto para realizar sua função. ",@Stative
@Stative,586,Ser_operacional,"Um #Objeto,  com uma função entendida está ou não pronto para realizar sua função. ",@Inchoative
@Stative,1373,Ser_questionável,"Nesse frame, uma #Entidade ou #Comportamento é suspeito ou sujeito a perguntas. A implicação geral é que a #Entidade ou o #Comportamento fornece evidências para algumas (ainda não comprovadas) conclus",@Relational
@Stative,1042,Ser_relevante,"Um #Fenômeno está relacionado a alguma ação cognitiva, o #Esforço, de um #Pensador. Em muitas ULs, o #Pensador pode aparecer em uma instância nula e ser implicado como sendo o falante ou outro partici",@Relational
@Stative,814,Ser_subconjunto_de,Uma #Parte é considerada um membro do conjunto descrito pelo #Total. A relação entre #Parte e #Total é subconjunto-superconjunto em vez de parte-todo (como é nos frames Parte_todo e Inclusão).,@Relational
@Eventive,1201,Sexo,"#Participantes em um ato sexual se envolvem ou são submetidos a contato sexual. Frequentemente, as ULs neste frame são eufemismos sugestivos que se referem a contato físico não sexual, cenários de Dar",@Eventive
@Eventive,1202,Sexo_procriativo,Este frame existe para definir um tipo de Sexo cujo resultado pretendido é a procriação.,@Eventive
@Entity,375,Significado_linguístico,"Uma #Forma linguística tem um #Significado específico, possivelmente restrito a um #Contexto específico. Algumas #Formas linguísticas, substantivos e expressões nominais, também podem se referir a um ",@Entity
@Causative,260,Silenciar,"Um #Agente faz com que um #Falante se silencie, algumas vezes sobre um #Tópico específico. ",@Causative
@Attribute,403,Similaridade,"Duas ou mais entidades distintas, que podem ser objetos ou tipos abstratos ou concretos, são caracterizadas como sendo similares uma à outra.  Dependendo das relações de figura/fundo, as entidades pod",@Relational
@Relational,841,Simultaneidade,Dois #Eventos acontecem ao mesmo tempo. Isso pode ser interpretado simetricamente como uma relação mantida entre os #Events ou assimetricamente como entre um #Evento_de_referência cuja ocorrência conh,@Relational
@Entity,1472,Sinais_vitais,"Este frame diz respeito aos Sinais Vitais que indicam o estado de saúde de uma Entidade. Eles podem estar relacionados às funções circulatórias, respiratórias, neurais e endócrinas.",@Entity
@Eventive,397,Sinal,"Um fenômeno, o #Indicador, existe como uma indicação de outro fenômeno, o #Indicado. O relacionamento é assimétrico: o #Indicado não é necessariamente um sinal para a existência ou presença de um #Ind",@Relational
@Attribute,26,Sinceridade,"Esse frame contém adjetivos e substantivos que descrevem a verdade ou a sinceridade da comunicação. Essas palavras, analogamente às palavras de avaliação de comportamento, podem ser aplicadas a #Falan",@Attribute
@Stative,1464,Sintomas,Palavras neste frame dão nome a Sintomas apresentados por um Paciente.,@Stative
@Entity,729,Sistema,Um #Complexo com uma #Função particular é formado de #Entidades componentes. A função pode ser expressa por referência a uma #Entidade_saliente envolvida no trabalho do #Complexo.,@Entity
@Causative,813,Sitiar,"Um #Agressor, um grupo de forças armadas, cerca a #Vítima, um local militar e as pessoas dentro dele, em uma tentativa de coloca a #Vítima do lado de fora, com o objetivo de forçar a sua rendição ou e",@Eventive
@Experiential,916,Situação_como_estímulo_por_outros,Um #Experienciador sente uma emoção evocada pelo #Outro.,@Experiential
@Eventive,792,Situação_de_risco,"É provável (ou improvável) que uma #Situação específica resulte em um evento prejudicial que ocorra com um #Ativo. A #Situação pode ser um estado, uma atividade ou alguma entidade focal que deve ser i",@Situation
@Experiential,731,Situação_vergonhosa,"Um pensador implícito julga que um determinado #Estado_de_coisas pelo qual um #Protagonista é responsável como sendo socialmente inaceitável.
",@Situation
@Transition,801,Sobreviver,"Um #Sobrevivente consegue evitar ser afetado negativamente, apesar de encontrar uma #Situação_perigosa. O efeito negativo mais frequente é a morte, destruição ou uma interpretação metafórica de um del",@Transition
@Attribute,68,Sociabilidade,"Estas palavras descrevem o quão extrovertido ou sociável um #Juiz (geralmente implícito) acredita que um #Protagonista seja, frequentemente em um contexto particular, com certas pessoas (a #Companhia)",@Entity
@Transition,567,Sofrer_mudança,"Uma #Entidade muda em sua categoria, ou em termos do valor de um #Atributo. No primeiro caso, uma #Categoria_inicial e uma #Categoria_final podem ser expressadas, no segundo caso um #Valor_inicial e u",@Inchoative
@Transition,1404,Sofrer_transformação,"Uma #Entidade muda de um tipo (#Categoria_inicial) para outro (#Categoria_final). Ainda que a #Categoria_inicial não seja mencionada, a mudança é vista como uma negação da #Categoria_inicial, e não si",@Transition
@Causative,781,Soltar_da_custódia,As #Autoridades libertam um #Suspeito que foi detido sob suspeita de ter cometido um crime.,@Eventive
@Entity,470,Sons,"Este frame está preocupado com as percepções que vibrações que viajam através do ar ou outro meio produzem nos órgãos de audição. Os sons são um subtipo de sensação. Ao falar sobre sons, os palestrant",@Situation
