idLU,lemmaName(en),senseDescription(en),idFrame,frameName,idPOS,lemmaName(pt),senseDescription(pt),idLemma(pt)
31697,"body feint","in handball, it is the action that the player performs, in possession of the ball, to guide the opponent's movements in a false direction, diverting his attention from his own real intention, causing him to become unbalanced. The feint aims to deceive and pass by the player of the opposite team.",1357,Interactive_moves,83,"finta corporal","No handebol, é a ação que o jogador realiza, quando possui a bola, para orientar os movimentos do adversário em uma falsa direção, desviando sua atenção de sua intenção real, causando-lhe desequilíbrio. A finta visa enganar e passar pelo jogador do time adversário.",
31698,blow,"to hit or to make certain movements in fights.",1357,Interactive_moves,86,golpear,"acertar ou fazer certos movimentos em lutas.",
31700,echelon,"in road cycling, it is the movement performed when the squad of cyclists positions together aligned diagonally to reduce the impact of the side wind.",1357,Interactive_moves,83,escalonamento,"Em ciclismo de estrada, é o movimento realizado quando a equipe de ciclistas posiciona-se juntos alinhados diagonalmente para reduzir o impacto do vento lateral.",
31701,tackle,"in rugby, it is done by grabbing the opposing player who is carrying the ball and leading him to the ground so that the attempt to take possession of the ball through the ruck can be made.",1357,Interactive_moves,83,tackle,"No rugby, é feito agarrando o jogador adversário que carrega a bola e levando-o ao chão para que se possa tentar tomar posse da bola através do ""ruck"".",
31702,grip,"the act of limiting the other's movement or making him unable to move.",1357,Interactive_moves,86,agarrar,"O ato de limitar o movimento do outro ou torná-lo incapaz de se mover.",
31703,grip,"the act of limiting the other's movement or making him unable to move.",1357,Interactive_moves,83,aperto,"O ato de limitar o movimento do outro ou torná-lo incapaz de se mover.",
31706,"dry pass","at the water polo, it is when the ball is passed without touching the water.",1357,Interactive_moves,83,"Passe seco","No polo aquático, é quando a bola é passada sem tocar na água.",
31707,"wet pass","at the water polo, it is when the ball is passed touching the water.",1357,Interactive_moves,83,"Pass molhado","No polo aquático, é quando a bola é passada tocando a água.",
31710,dummy,"in football, it is a dribble where the player facing the opponent, touches or kicks the ball to one side, and runs to the opposite side, seeking the ball again.",1357,Interactive_moves,83,drible,"No futebol, é um drible onde o jogador de frente para o adversário, toca ou chuta a bola para um lado, e corre para o lado oposto, buscando a bola novamente.",
31711,steal,"it occurs when a player manages to catch the ball of the opposing player.",1357,Interactive_moves,83,roubo,"Ocorre quando um jogador consegue pegar a bola do jogador adversário.",
31713,overlap,"to achieve a higher or forward position than another athlete.",1357,Interactive_moves,86,ultrapassar,"Para alcançar uma posição mais alta ou avançada do que outro atleta.",
32156,lob,"in football, it is when the ball is kicked from underneath with accuracy but with less than maximum force, to launch it high into the air in order either to pass it over the heads of opponents or to score a goal. In tennis, it is a stroke in which the ball is hit high above the net.",1357,Interactive_moves,86,encobrir,"No futebol, é quando a bola é chutada com precisão, mas com menos força do que o máximo, para lançá-la alto no ar, a fim de passar por cima dos adversários ou marcar um gol. No tênis, é um golpe em que a bola é atingida acima da rede.",
21943,"slalom canoeing","whitewater slalom is a competitive sport where the aim is to navigate a decked canoe or kayak through a course of hanging gates on river rapids in the fastest time possible.",1358,Sports_disciplines,83,"canoagem de slalom","slalom de águas-vivas é um esporte competitivo onde o objetivo é navegar em um caiaque ou canoa com quinas em um curso de portões pendurados em corredeiras de rio no tempo mais rápido possível.",
21954,"greco-roman wrestling","a style of wrestling that is practiced worldwide.",1358,Sports_disciplines,83,"luta grega-romana","um estilo de luta praticado em todo o mundo.",
21957,run,"a race run on foot.",1358,Sports_disciplines,83,Corrida,"Uma corrida feita a pé.",
21962,"relay racing","a race between teams in which each member runs or swims part of the distance.",1358,Sports_disciplines,83,"corrida de revezamento","Uma corrida entre equipes em que cada membro corre ou nada parte da distância.",
21965,saber,"a stout sword with a curved blade and thick back used in fencing.",1358,Sports_disciplines,83,sabre,"Uma espada robusta com uma lâmina curvada e costas grossas usada no esgrima.",
29177,throw,"between releases and throws, there are four modes in this category: shot put, javelin, hammer and discus. In all of them, the athlete who manages to throw the object at a greater distance wins.",1358,Sports_disciplines,83,arremesso,"Entre lançamentos e arremessos, existem quatro modos nesta categoria: arremesso de peso, lançamento de dardo, martelo e disco. Em todos eles, o atleta que consegue lançar o objeto a uma distância maior vence.",
29178,throwing,"between releases and throws, there are four modes in this category: shot put, javelin, hammer and discus. In all of them, the athlete who manages to throw the object at a greater distance wins.",1358,Sports_disciplines,83,lançamento,"Entre lançamentos e arremessos, existem quatro modos nesta categoria: arremesso de peso, lançamento de dardo, martelo e disco. Em todos eles, o atleta que consegue lançar o objeto a uma distância maior vence.",
29300,trampolining,"a gymnastics discipline in which the athlete performs acrobatic jumps on a trampoline.",1358,Sports_disciplines,83,trampolim,"Uma disciplina de ginástica na qual o atleta executa saltos acrobáticos em um trampolim.",
29301,"trampoline gymnastics","a gymnastics discipline in which the athlete performs acrobatic jumps on a trampoline.",1358,Sports_disciplines,83,"Ginástica de trampolim","A ginástica é uma disciplina em que o atleta executa saltos acrobáticos em um trampolim.",
29392,steeplechase,"an obstacle race in athletics.",1358,Sports_disciplines,83,"corrida de obstáculos","Uma corrida de obstáculos em atletismo.",
29393,"obstacle race","a running competition with obstacles.",1358,Sports_disciplines,83,"corrida de obstáculos","Uma competição de corrida com obstáculos.",
29399,jumping,"a kind of sports discipline in which a person propels themselves through the air along a ballistic trajectory. Olympic equestrian sport in which the rider must assist his horse to perform a jumping event, following rules during a course. Both are evaluated.",1358,Sports_disciplines,83,salto,"Uma espécie de disciplina esportiva na qual uma pessoa se impulsiona pelo ar ao longo de uma trajetória balística. Esportista olímpico em que o cavaleiro deve auxiliar seu cavalo a realizar um evento de salto, seguindo regras durante um percurso. Ambos são avaliados.",
29400,leaping,"a kind of sports discipline in which a person propels themselves through the air along a ballistic trajectory.",1358,Sports_disciplines,83,salto,"Uma espécie de disciplina esportiva na qual uma pessoa se impulsiona no ar ao longo de uma trajetória balística.",
29417,sprinting,"sprint runs include short distances (100m, 200m or 400m) and the purpose of all of them is, starting from a crouching position on the starting blocks, to cover the defined distance as quickly as possible.",1358,Sports_disciplines,83,"Corrida de velocidade","Os sprints incluem distâncias curtas (100 m, 200 m ou 400 m) e o objetivo de todos eles é, partindo de uma posição agachada nos blocos de largada, cobrir a distância definida o mais rápido possível.",
31034,race,"a race run on foot or using sports equipment like bikes.",1358,Sports_disciplines,83,corrida,"Uma corrida feita a pé ou usando equipamentos esportivos como bicicletas.",
31198,"mountain bike cycling","sports derived from cycling, practiced by a type of bicycle used in Mountain Biking, in which the objective is to cross paths with different irregularities and obstacles.",1358,Sports_disciplines,83,"ciclismo de mountain bike","Esportes derivados do ciclismo, praticados por um tipo de bicicleta utilizada no Mountain Bike, em que o objetivo é cruzar caminhos com diferentes irregularidades e obstáculos.",
31203,"bmx racing cycling","type of cycling in which athletes compete in a race on a circular track with several obstacles and the winner is the one who finishes or follows the first.",1358,Sports_disciplines,83,"ciclismo BMX","Tipo de ciclismo em que os atletas competem em uma corrida em um percurso circular com vários obstáculos e o vencedor é aquele que termina ou segue o primeiro.",
